name,count,latitude,longitude
2021S051235530075,356.0,46.503903,-80.989266
2021S051235530076,511.0,46.504384,-80.994383
2021S051235530077,609.0,46.501532,-80.994898
2021S051235530079,667.0,46.49892,-80.999481
2021S051235530081,562.0,46.495607,-80.998498
2021S051235530082,550.0,46.494926,-81.00432
2021S051235530083,712.0,46.491306,-81.004908
2021S051235530084,430.0,46.495374,-81.009078
2021S051235530085,385.0,46.49391,-81.01228
2021S051235530086,397.0,46.49732,-81.012579
2021S051235530087,579.0,46.499759,-81.018038
2021S051235530088,448.0,46.505729,-81.009937
2021S051235530089,479.0,46.501557,-81.006805
2021S051235530090,487.0,46.500858,-81.003514
2021S051235530091,516.0,46.503549,-81.0005
2021S051235530092,357.0,46.506084,-81.00148
2021S051235530093,777.0,46.50875,-81.001002
2021S051235530094,453.0,46.512348,-80.999679
2021S051235530095,275.0,46.507041,-80.992348
2021S051235530096,832.0,46.509498,-80.990372
2021S051235530097,825.0,46.514309,-80.99084
2021S051235530099,546.0,46.520463,-80.97293
2021S051235530102,413.0,46.524976,-80.965402
2021S051235530103,414.0,46.523792,-80.971091
2021S051235530104,496.0,46.523255,-80.998249
2021S051235530105,719.0,46.53147,-80.967798
2021S051235530106,702.0,46.528568,-80.95794
2021S051235530107,416.0,46.530263,-80.953993
2021S051235530108,344.0,46.529492,-80.950727
2021S051235530109,683.0,46.534011,-80.950117
2021S051235530110,331.0,46.528885,-80.946567
2021S051235530111,478.0,46.525108,-80.947015
2021S051235530114,577.0,46.520271,-80.955411
2021S051235530115,414.0,46.524769,-80.960884
2021S051235530116,471.0,46.518787,-80.947799
2021S051235530117,447.0,46.51447,-80.949151
2021S051235530118,431.0,46.513415,-80.954598
2021S051235530119,313.0,46.511454,-80.956753
2021S051235530121,695.0,46.511271,-80.947135
2021S051235530123,385.0,46.52435,-80.939188
2021S051235530124,643.0,46.524193,-80.932395
2021S051235530125,1424.0,46.533676,-80.93874
2021S051235530126,445.0,46.527049,-80.926596
2021S051235530127,612.0,46.522944,-80.927306
2021S051235530129,461.0,46.533479,-80.930978
2021S051235530134,498.0,46.489696,-81.011036
2021S051235530135,612.0,46.487179,-81.007638
2021S051235530137,663.0,46.483561,-81.010246
2021S051235530138,383.0,46.482909,-81.014747
2021S051235530139,732.0,46.470952,-81.02428
2021S051235530140,635.0,46.47684,-81.024414
2021S051235530141,771.0,46.475145,-81.029845
2021S051235530142,469.0,46.478795,-81.058818
2021S051235530143,435.0,46.474928,-81.066392
2021S051235530144,405.0,46.471121,-81.067394
2021S051235530145,510.0,46.470538,-81.071764
2021S051235530146,555.0,46.468579,-81.066192
2021S051235530147,400.0,46.459678,-81.038272
2021S051235530148,669.0,46.464801,-81.019007
2021S051235530151,463.0,46.477049,-81.012612
2021S051235530152,404.0,46.478313,-81.008352
2021S051235530153,614.0,46.473387,-81.009221
2021S051235530154,466.0,46.476141,-81.005707
2021S051235530155,535.0,46.473292,-81.000462
2021S051235530156,347.0,46.477571,-80.995697
2021S051235530158,407.0,46.483291,-80.99977
2021S051235530159,518.0,46.481969,-81.004257
2021S051235530160,592.0,46.485823,-80.998705
2021S051235530162,363.0,46.484561,-80.99019
2021S051235530163,566.0,46.491496,-80.990663
2021S051235530164,443.0,46.481011,-80.988855
2021S051235530165,1341.0,46.471646,-80.956121
2021S051235530166,387.0,46.47,-81.001498
2021S051235530167,546.0,46.466474,-81.00202
2021S051235530168,353.0,46.465981,-81.005537
2021S051235530170,773.0,46.462413,-80.994939
2021S051235530173,415.0,46.457339,-81.010937
2021S051235530174,498.0,46.453344,-81.013364
2021S051235530175,498.0,46.450086,-81.00911
2021S051235530176,1080.0,46.452702,-81.026551
2021S051235530177,429.0,46.46088,-81.020394
2021S051235530178,529.0,46.465911,-81.012141
2021S051235530179,905.0,46.462531,-81.012184
2021S051235530180,933.0,46.436229,-81.02619
2021S051235530184,539.0,46.447731,-80.986829
2021S051235530185,412.0,46.450817,-80.982866
2021S051235530188,645.0,46.442794,-80.957098
2021S051235530191,658.0,46.436724,-80.909485
2021S051235530192,1316.0,46.484484,-80.919824
2021S051235530193,697.0,46.489203,-80.904116
2021S051235530194,358.0,46.489433,-80.908274
2021S051235530201,363.0,46.416225,-81.037216
2021S051235530202,1104.0,46.401742,-81.033796
2021S051235530203,771.0,46.373289,-81.006404
2021S051235530243,333.0,46.505884,-80.982957
2021S051235530244,475.0,46.505875,-80.988672
2021S051235530245,1928.0,46.458625,-81.003373
2021S051235530246,1352.0,46.469289,-81.021722
2021S051235530247,1128.0,46.480569,-81.016938
2021S051235530249,1835.0,46.496242,-80.947571
2021S051235530251,1269.0,46.500456,-80.980369
2021S051235530252,984.0,46.524019,-80.954099
2021S051235530253,907.0,46.533781,-80.915186
2021S051235530254,1213.0,46.497775,-80.991206
2021S051235530256,952.0,46.48077,-80.998696
2021S051235530257,315.0,46.484506,-80.995252
2021S051235530258,759.0,46.49508,-80.964291
2021S051235530259,516.0,46.7175,-80.83639
2021S051235530260,124.0,46.781733,-80.827041
2021S051235530261,581.0,46.675806,-80.721152
2021S051235530262,509.0,46.609051,-80.808258
2021S051235530263,1007.0,46.643617,-80.869483
2021S051235530264,734.0,46.658666,-80.937479
2021S051235530265,428.0,46.649303,-80.937049
2021S051235530266,597.0,46.64805,-80.943534
2021S051235530267,431.0,46.645275,-80.936499
2021S051235530268,435.0,46.641839,-80.932168
2021S051235530269,947.0,46.649408,-80.95816
2021S051235530270,552.0,46.655252,-80.95309
2021S051235530271,495.0,46.655481,-80.960146
2021S051235530272,541.0,46.660111,-80.975319
2021S051235530273,552.0,46.662995,-80.955513
2021S051235530274,422.0,46.656782,-80.946806
2021S051235530275,429.0,46.673564,-80.951217
2021S051235530276,462.0,46.676665,-80.986134
2021S051235530277,529.0,46.654952,-80.994514
2021S051235530278,600.0,46.650488,-80.983109
2021S051235530279,590.0,46.644821,-80.983599
2021S051235530280,556.0,46.641387,-80.989894
2021S051235530281,792.0,46.631031,-80.998895
2021S051235530283,435.0,46.649336,-80.993971
2021S051235530284,514.0,46.649242,-81.004309
2021S051235530285,475.0,46.655248,-81.006657
2021S051235530286,562.0,46.638721,-81.075589
2021S051235530287,366.0,46.634934,-81.010654
2021S051235530288,740.0,46.629646,-81.013101
2021S051235530289,1187.0,46.615255,-81.027415
2021S051235530290,477.0,46.613139,-81.014625
2021S051235530291,364.0,46.613248,-81.010083
2021S051235530292,1058.0,46.602727,-81.022156
2021S051235530293,687.0,46.586951,-80.991401
2021S051235530294,859.0,46.606646,-80.975269
2021S051235530295,496.0,46.581196,-81.007439
2021S051235530296,730.0,46.618707,-81.003011
2021S051235530297,732.0,46.605795,-81.055714
2021S051235530298,785.0,46.616334,-81.040704
2021S051235530299,507.0,46.598547,-81.102344
2021S051235530300,728.0,46.566465,-81.109803
2021S051235530301,472.0,46.549537,-81.111431
2021S051235530302,437.0,46.549381,-81.117223
2021S051235530303,395.0,46.550235,-81.123163
2021S051235530304,622.0,46.555374,-81.121716
2021S051235530305,1026.0,46.553505,-81.12829
2021S051235530306,1039.0,46.543028,-81.125982
2021S051235530307,814.0,46.555656,-81.15999
2021S051235530308,607.0,46.575302,-81.167015
2021S051235530309,713.0,46.572366,-81.187535
2021S051235530310,795.0,46.579754,-81.188142
2021S051235530311,594.0,46.576808,-81.196003
2021S051235530312,684.0,46.582109,-81.194849
2021S051235530313,647.0,46.581793,-81.201718
2021S051235530314,970.0,46.577019,-81.221818
2021S051235530315,717.0,46.57273,-81.205623
2021S051235530316,521.0,46.572374,-81.195131
2021S051235530317,757.0,46.562137,-81.190556
2021S051235530318,637.0,46.562407,-81.210777
2021S051235530319,512.0,46.553967,-81.275357
2021S051235530320,472.0,46.599027,-81.282636
2021S051235530321,534.0,46.614348,-81.184001
2021S051235530322,729.0,46.690284,-81.06994
2021S051235530323,571.0,46.709406,-80.925438
2021S051235530324,499.0,46.705738,-80.919717
2021S051235530325,538.0,46.699819,-80.920301
2021S051235530326,538.0,46.699624,-80.911675
2021S051235530327,788.0,46.704531,-80.914338
2021S051235530328,640.0,46.602975,-81.338567
2021S051235530329,704.0,46.590364,-81.332778
2021S051235530330,595.0,46.589546,-81.341303
2021S051235530331,961.0,46.549986,-81.369189
2021S051235530332,768.0,46.627733,-81.409107
2021S051235530333,470.0,46.642189,-81.392804
2021S051235530334,612.0,46.649281,-81.39024
2021S051235530335,624.0,46.386889,-81.283389
2021S051235530336,899.0,46.398568,-81.201751
2021S051235530337,786.0,46.407408,-81.153703
2021S051235530338,782.0,46.413831,-81.151772
2021S051235530339,1004.0,46.410883,-81.122348
2021S051235530340,1337.0,46.404975,-81.106491
2021S051235530341,836.0,46.424415,-81.143197
2021S051235530342,543.0,46.437498,-81.13907
2021S051235530343,474.0,46.442058,-81.141996
2021S051235530344,519.0,46.437704,-81.1458
2021S051235530345,460.0,46.432413,-81.148473
2021S051235530346,949.0,46.435883,-81.15717
2021S051235530347,0.0,46.506785,-81.037617
2021S051235530348,650.0,46.5484,-81.103972
2021S051235530349,613.0,46.353304,-81.361363
2021S051235530350,644.0,46.401331,-81.440669
2021S051235530351,545.0,46.287032,-81.462841
2021S051235530352,774.0,46.568407,-80.8933
2021S051235530353,1155.0,46.546559,-80.895066
2021S051235530354,407.0,46.548709,-80.887277
2021S051235530355,414.0,46.549468,-80.881362
2021S051235530356,1364.0,46.543697,-80.876902
2021S051235530357,708.0,46.551157,-80.867007
2021S051235530358,497.0,46.556497,-80.863294
2021S051235530359,436.0,46.556876,-80.868765
2021S051235530360,507.0,46.559572,-80.867654
2021S051235530361,690.0,46.554569,-80.877732
2021S051235530362,390.0,46.563599,-80.85958
2021S051235530363,512.0,46.572235,-80.815572
2021S051235530364,474.0,46.568249,-80.779314
2021S051235530365,446.0,46.507418,-80.824781
2021S051235530366,441.0,46.491207,-80.844177
2021S051235530367,417.0,46.485377,-80.850905
2021S051235530368,581.0,46.491387,-80.856656
2021S051235530369,588.0,46.480945,-80.850061
2021S051235530370,621.0,46.47349,-80.805779
2021S051235530371,479.0,46.480081,-80.759701
2021S051235530372,598.0,46.403735,-80.765463
2021S051235530373,500.0,46.415687,-80.823898
2021S051235530374,581.0,46.395067,-80.913008
2021S051235530375,783.0,46.416522,-80.979955
2021S051235530376,1615.0,46.433948,-80.98593
2021S051235530377,1246.0,46.440261,-80.990024
2021S051235530378,407.0,46.441144,-80.99821
2021S051235530380,125.0,46.466178,-80.987181
2021S051235530382,521.0,46.506878,-80.960249
2021S051235530383,1366.0,46.517614,-80.975483
2021S051235530384,628.0,46.517323,-80.960404
2021S051235530385,965.0,46.646004,-80.997199
2021S051235530386,1000.0,46.642049,-81.003582
2021S051235530387,721.0,46.457,-80.995682
2021S051235530388,1033.0,46.452164,-81.000923
2021S051235530389,533.0,46.453366,-80.987142
2021S051235540073,5.0,48.27247,-79.802699
2021S051235540074,320.0,48.141527,-79.585567
2021S051235540075,259.0,48.133672,-79.579572
2021S051235540076,405.0,48.084185,-79.708552
2021S051235540077,340.0,48.097705,-79.716355
2021S051235540078,151.0,48.143143,-79.831647
2021S051235540079,532.0,48.126015,-79.971218
2021S051235540080,355.0,48.143617,-80.023171
2021S051235540081,562.0,48.146605,-80.027236
2021S051235540082,454.0,48.15211,-80.025561
2021S051235540083,688.0,48.15453,-80.02221
2021S051235540084,603.0,48.154115,-80.032413
2021S051235540085,571.0,48.148141,-80.037321
2021S051235540086,543.0,48.147092,-80.032727
2021S051235540087,433.0,48.145336,-80.036373
2021S051235540088,418.0,48.143264,-80.033334
2021S051235540089,508.0,48.142949,-80.040305
2021S051235540090,570.0,48.130623,-80.043453
2021S051235540091,392.0,48.13945,-80.052297
2021S051235540092,576.0,48.145312,-80.057225
2021S051235540093,509.0,48.166021,-80.028269
2021S051235540094,568.0,48.160159,-80.028505
2021S051235540095,422.0,47.820416,-80.328998
2021S051235540096,404.0,47.931663,-80.04656
2021S051235540097,311.0,47.885362,-79.948376
2021S051235540098,686.0,47.807746,-79.965996
2021S051235540099,529.0,47.824488,-79.877738
2021S051235540100,414.0,47.827474,-79.873765
2021S051235540101,499.0,47.821779,-79.869142
2021S051235540102,502.0,47.805122,-79.834987
2021S051235540103,674.0,47.71029,-79.834921
2021S051235540104,525.0,47.705589,-79.80362
2021S051235540105,92.0,47.668124,-79.762984
2021S051235540106,215.0,47.705737,-79.693906
2021S051235540107,524.0,47.620783,-79.695757
2021S051235540108,330.0,47.625087,-79.825187
2021S051235540109,530.0,47.530518,-79.828431
2021S051235540110,590.0,47.545123,-79.683429
2021S051235540111,561.0,47.512805,-79.684378
2021S051235540112,492.0,47.513878,-79.671316
2021S051235540113,548.0,47.517622,-79.660446
2021S051235540114,410.0,47.513708,-79.660518
2021S051235540115,348.0,47.505101,-79.675938
2021S051235540116,453.0,47.505991,-79.679875
2021S051235540117,428.0,47.509828,-79.678927
2021S051235540118,529.0,47.500567,-79.690128
2021S051235540119,489.0,47.506712,-79.69068
2021S051235540120,383.0,47.458411,-79.707032
2021S051235540121,382.0,47.470245,-79.662383
2021S051235540122,406.0,47.454568,-79.642715
2021S051235540123,547.0,47.449029,-79.635562
2021S051235540124,420.0,47.44444,-79.632858
2021S051235540125,467.0,47.44046,-79.635169
2021S051235540126,446.0,47.43775,-79.629413
2021S051235540127,414.0,47.440706,-79.638595
2021S051235540128,344.0,47.430185,-79.64426
2021S051235540129,359.0,47.425212,-79.638784
2021S051235540130,124.0,47.264246,-79.504503
2021S051235540131,355.0,47.325439,-79.804548
2021S051235540132,517.0,47.360865,-79.744425
2021S051235540133,456.0,47.394282,-79.689034
2021S051235540134,533.0,47.400359,-79.682157
2021S051235540135,446.0,47.631528,-79.955762
2021S051235540136,348.0,47.708401,-80.323478
2021S051235540137,530.0,47.516897,-79.61004
2021S051235540138,618.0,47.539846,-79.667993
2021S051235540139,341.0,47.631255,-79.570417
2021S051235540140,105.0,47.717674,-79.5651
2021S051235540141,508.0,47.857887,-79.722716
2021S051235540142,268.0,47.936356,-80.646955
2021S051235540143,774.0,48.185718,-80.496494
2021S051235540144,66.0,48.074091,-80.629366
2021S051235560182,0.0,52.282242,-81.628628
2021S051235560184,156.0,48.632957,-79.99328
2021S051235560185,0.0,49.000955,-80.843803
2021S051235560186,0.0,49.884969,-81.362883
2021S051235560187,680.0,52.21253,-81.68317
2021S051235560188,95.0,52.207417,-81.6894
2021S051235560189,0.0,51.12354,-80.597063
2021S051235560190,128.0,49.008227,-80.838181
2021S051235560191,234.0,49.117235,-80.953818
2021S051235560192,649.0,49.051215,-81.002222
2021S051235560193,556.0,49.066902,-80.997271
2021S051235560194,448.0,49.063376,-81.012897
2021S051235560195,557.0,49.06724,-81.014775
2021S051235560196,506.0,49.069905,-81.023167
2021S051235560197,620.0,49.064077,-81.027408
2021S051235560198,514.0,49.031665,-81.029302
2021S051235560199,579.0,49.124623,-81.074467
2021S051235560200,727.0,49.071844,-81.010041
2021S051235560201,381.0,48.882522,-81.448308
2021S051235560202,0.0,48.527755,-81.99268
2021S051235560203,1033.0,48.496701,-81.494671
2021S051235560204,565.0,48.51639,-81.425828
2021S051235560205,394.0,48.475663,-81.381445
2021S051235560206,526.0,48.477632,-81.376365
2021S051235560207,554.0,48.477886,-81.371454
2021S051235560208,511.0,48.474871,-81.371093
2021S051235560209,448.0,48.479033,-81.366252
2021S051235560210,404.0,48.479814,-81.358252
2021S051235560211,915.0,48.482926,-81.369848
2021S051235560212,472.0,48.481214,-81.351115
2021S051235560213,457.0,48.487744,-81.34876
2021S051235560214,433.0,48.490833,-81.347219
2021S051235560215,424.0,48.492514,-81.346095
2021S051235560216,683.0,48.493509,-81.352455
2021S051235560217,497.0,48.491327,-81.352511
2021S051235560218,862.0,48.515014,-81.343151
2021S051235560219,696.0,48.497792,-81.350366
2021S051235560220,1758.0,48.498076,-81.340268
2021S051235560221,461.0,48.489731,-81.341322
2021S051235560222,562.0,48.489275,-81.335579
2021S051235560223,446.0,48.484513,-81.338194
2021S051235560224,500.0,48.487037,-81.33115
2021S051235560225,460.0,48.482255,-81.334835
2021S051235560226,493.0,48.481425,-81.331509
2021S051235560227,443.0,48.478715,-81.333054
2021S051235560228,393.0,48.477091,-81.331733
2021S051235560229,493.0,48.478846,-81.329184
2021S051235560230,436.0,48.480386,-81.327498
2021S051235560231,332.0,48.479019,-81.324429
2021S051235560232,378.0,48.48239,-81.326632
2021S051235560233,430.0,48.484952,-81.325399
2021S051235560234,463.0,48.482687,-81.322063
2021S051235560235,469.0,48.482214,-81.32028
2021S051235560236,494.0,48.486326,-81.320842
2021S051235560237,450.0,48.487625,-81.323853
2021S051235560238,615.0,48.493131,-81.315513
2021S051235560239,613.0,48.50778,-81.215394
2021S051235560240,577.0,48.475108,-81.294195
2021S051235560241,367.0,48.476334,-81.303362
2021S051235560242,483.0,48.471393,-81.311033
2021S051235560243,622.0,48.473094,-81.329913
2021S051235560244,683.0,48.469295,-81.329397
2021S051235560245,471.0,48.471639,-81.334671
2021S051235560246,537.0,48.469109,-81.333538
2021S051235560247,617.0,48.469629,-81.339889
2021S051235560248,523.0,48.46704,-81.337
2021S051235560249,515.0,48.46538,-81.330413
2021S051235560250,574.0,48.462874,-81.331697
2021S051235560251,727.0,48.449504,-81.327151
2021S051235560252,773.0,48.468912,-81.279594
2021S051235560253,421.0,48.475899,-81.208111
2021S051235560254,408.0,48.471172,-81.205361
2021S051235560255,650.0,48.495021,-81.182665
2021S051235560256,441.0,48.481084,-81.207004
2021S051235560257,487.0,48.480764,-81.210715
2021S051235560258,423.0,48.483563,-81.212959
2021S051235560259,502.0,48.478346,-81.211829
2021S051235560260,790.0,48.490994,-81.203425
2021S051235560261,821.0,48.498196,-81.195897
2021S051235560262,666.0,48.494557,-81.171104
2021S051235560263,520.0,48.495888,-81.165137
2021S051235560264,497.0,48.47425,-81.14569
2021S051235560265,577.0,48.586317,-80.924861
2021S051235560266,647.0,48.569492,-80.666891
2021S051235560267,556.0,48.679455,-80.69194
2021S051235560268,546.0,48.741084,-80.699003
2021S051235560269,569.0,48.761773,-80.695123
2021S051235560270,492.0,48.757047,-80.686637
2021S051235560271,617.0,48.763049,-80.678129
2021S051235560272,599.0,48.766128,-80.682947
2021S051235560273,558.0,48.768142,-80.689668
2021S051235560274,481.0,48.768967,-80.793289
2021S051235560275,571.0,48.564905,-80.493911
2021S051235560276,427.0,48.523323,-80.421458
2021S051235560277,558.0,48.486212,-80.468461
2021S051235560278,5.0,48.332202,-80.664561
2021S051235560279,369.0,48.434511,-80.300872
2021S051235560280,25.0,48.299464,-80.210222
2021S051235560281,611.0,48.456211,-81.365749
2021S051235560282,495.0,48.471914,-81.340198
2021S051235560283,655.0,48.473739,-81.342003
2021S051235560284,396.0,48.475113,-81.343033
2021S051235560285,1276.0,48.462687,-81.401558
2021S051235560286,370.0,48.477877,-81.342284
2021S051235560287,562.0,48.473826,-81.335284
2021S051235560288,477.0,48.478965,-81.34099
2021S051235560289,442.0,48.48033,-81.337305
2021S051235560290,626.0,48.485247,-81.343537
2021S051235560291,467.0,49.31636,-81.995506
2021S051235560292,701.0,49.378729,-82.172259
2021S051235560293,456.0,49.345282,-82.147187
2021S051235560294,434.0,49.385111,-82.443348
2021S051235560295,398.0,49.399202,-82.392985
2021S051235560296,389.0,49.408087,-82.396623
2021S051235560297,423.0,49.410467,-82.395141
2021S051235560298,412.0,49.412176,-82.404358
2021S051235560299,362.0,49.416144,-82.4111
2021S051235560300,404.0,49.411393,-82.41556
2021S051235560301,473.0,49.419885,-82.413506
2021S051235560302,464.0,49.416906,-82.424754
2021S051235560303,455.0,49.423775,-82.424055
2021S051235560304,350.0,49.423584,-82.419701
2021S051235560305,593.0,49.426908,-82.407153
2021S051235560306,517.0,49.415795,-82.381427
2021S051235560307,906.0,49.426377,-82.432653
2021S051235560308,538.0,49.423524,-82.428149
2021S051235560309,452.0,49.419816,-82.434281
2021S051235560310,487.0,49.416828,-82.432285
2021S051235560311,393.0,49.451401,-82.532498
2021S051235560312,364.0,49.456956,-82.596318
2021S051235560313,200.0,49.542124,-82.87248
2021S051235560314,611.0,49.725565,-83.695715
2021S051235560315,741.0,49.806984,-84.133178
2021S051235560316,556.0,49.686147,-83.699575
2021S051235560317,509.0,49.68768,-83.687004
2021S051235560318,412.0,49.681849,-83.677398
2021S051235560319,504.0,49.689941,-83.661716
2021S051235560320,434.0,49.688254,-83.676692
2021S051235560321,461.0,49.687071,-83.664361
2021S051235560322,393.0,49.687135,-83.657657
2021S051235560323,559.0,49.681478,-83.65795
2021S051235560324,316.0,49.601469,-83.61177
2021S051235560325,236.0,49.633319,-83.325003
2021S051235560326,306.0,49.608401,-83.259706
2021S051235560327,631.0,49.694275,-83.638748
2021S051235560328,335.0,49.693984,-83.657914
2021S051235560329,164.0,49.259804,-81.625513
2021S051235560330,331.0,49.276352,-81.622833
2021S051235560331,314.0,49.28307,-81.5878
2021S051235560332,391.0,49.280416,-81.629283
2021S051235560333,461.0,51.254351,-80.611611
2021S051235560334,990.0,51.264534,-80.598611
2021S051235560335,270.0,51.259894,-80.597574
2021S051235560336,116.0,51.26345,-80.593046
2021S051235560337,893.0,51.273344,-80.641691
2021S051235560338,619.0,51.278302,-80.635529
2021S051235560339,339.0,49.425139,-81.370736
2021S051235560340,438.0,48.856994,-80.723378
2021S051235570037,377.0,46.58186,-84.275491
2021S051235570038,491.0,46.577656,-84.301563
2021S051235570039,426.0,46.559936,-84.310064
2021S051235570041,1106.0,46.549241,-84.310325
2021S051235570042,381.0,46.543493,-84.313453
2021S051235570044,454.0,46.532371,-84.324181
2021S051235570045,400.0,46.529233,-84.317357
2021S051235570047,541.0,46.525359,-84.324898
2021S051235570050,463.0,46.517401,-84.328495
2021S051235570051,483.0,46.513158,-84.322569
2021S051235570052,384.0,46.517105,-84.317315
2021S051235570053,481.0,46.512808,-84.314062
2021S051235570056,490.0,46.522848,-84.312387
2021S051235570057,698.0,46.52492,-84.308468
2021S051235570058,458.0,46.523068,-84.305278
2021S051235570061,494.0,46.519062,-84.298852
2021S051235570062,532.0,46.515823,-84.298525
2021S051235570063,435.0,46.514322,-84.293702
2021S051235570064,362.0,46.512263,-84.291658
2021S051235570065,360.0,46.511264,-84.288256
2021S051235570066,285.0,46.514476,-84.285603
2021S051235570067,354.0,46.515436,-84.283205
2021S051235570068,354.0,46.510943,-84.283241
2021S051235570070,582.0,46.515654,-84.271711
2021S051235570073,531.0,46.518455,-84.26655
2021S051235570074,393.0,46.513422,-84.269518
2021S051235570075,437.0,46.513698,-84.265901
2021S051235570076,358.0,46.510284,-84.267223
2021S051235570077,651.0,46.506711,-84.264588
2021S051235570078,722.0,46.511026,-84.259625
2021S051235570079,351.0,46.513686,-84.2564
2021S051235570080,246.0,46.512318,-84.253986
2021S051235570081,427.0,46.516857,-84.250201
2021S051235570082,348.0,46.518988,-84.25193
2021S051235570083,457.0,46.519636,-84.255851
2021S051235570084,346.0,46.519571,-84.258448
2021S051235570085,349.0,46.521996,-84.260882
2021S051235570086,381.0,46.516767,-84.262088
2021S051235570087,359.0,46.515316,-84.259386
2021S051235570088,500.0,46.524252,-84.265601
2021S051235570089,374.0,46.525018,-84.271936
2021S051235570090,324.0,46.528016,-84.272337
2021S051235570091,369.0,46.531088,-84.275569
2021S051235570092,786.0,46.518872,-84.290184
2021S051235570093,394.0,46.522665,-84.297527
2021S051235570094,521.0,46.526042,-84.297899
2021S051235570095,464.0,46.526966,-84.301655
2021S051235570096,384.0,46.529334,-84.304223
2021S051235570097,468.0,46.532051,-84.303145
2021S051235570099,359.0,46.529973,-84.31183
2021S051235570100,360.0,46.526172,-84.312998
2021S051235570101,669.0,46.544546,-84.296709
2021S051235570103,568.0,46.526442,-84.243543
2021S051235570104,,46.528782,-84.23796
2021S051235570105,416.0,46.522075,-84.245052
2021S051235570106,1137.0,46.525559,-84.250679
2021S051235570107,472.0,46.50064,-84.266308
2021S051235570109,409.0,46.499863,-84.279856
2021S051235570111,447.0,46.506635,-84.282996
2021S051235570112,529.0,46.506029,-84.28967
2021S051235570113,509.0,46.502482,-84.293317
2021S051235570114,435.0,46.506835,-84.296482
2021S051235570116,524.0,46.511161,-84.29948
2021S051235570117,404.0,46.513018,-84.299027
2021S051235570118,283.0,46.511165,-84.305066
2021S051235570119,434.0,46.510778,-84.313429
2021S051235570121,615.0,46.507485,-84.31607
2021S051235570123,450.0,46.507861,-84.324316
2021S051235570124,407.0,46.511557,-84.328526
2021S051235570125,576.0,46.507218,-84.330449
2021S051235570127,443.0,46.517694,-84.339785
2021S051235570128,432.0,46.515136,-84.333955
2021S051235570129,434.0,46.515931,-84.336541
2021S051235570130,480.0,46.520659,-84.331768
2021S051235570131,437.0,46.523212,-84.336601
2021S051235570132,401.0,46.524707,-84.341257
2021S051235570133,321.0,46.521711,-84.342974
2021S051235570134,439.0,46.525568,-84.345542
2021S051235570135,399.0,46.520895,-84.347117
2021S051235570136,373.0,46.519549,-84.342281
2021S051235570137,380.0,46.51962,-84.353196
2021S051235570138,403.0,46.520394,-84.357088
2021S051235570140,392.0,46.53132,-84.365627
2021S051235570141,306.0,46.53242,-84.36018
2021S051235570142,468.0,46.534348,-84.367021
2021S051235570143,440.0,46.535837,-84.361256
2021S051235570144,527.0,46.538775,-84.370798
2021S051235570145,481.0,46.534019,-84.370555
2021S051235570146,406.0,46.53218,-84.372963
2021S051235570147,682.0,46.533772,-84.377864
2021S051235570148,372.0,46.531185,-84.384516
2021S051235570149,444.0,46.534829,-84.385574
2021S051235570150,367.0,46.533336,-84.390716
2021S051235570151,470.0,46.538526,-84.388606
2021S051235570152,412.0,46.540107,-84.384635
2021S051235570153,431.0,46.542725,-84.387923
2021S051235570154,626.0,46.543369,-84.379426
2021S051235570155,674.0,46.543632,-84.397942
2021S051235570156,784.0,46.545597,-84.375078
2021S051235570157,351.0,46.542215,-84.369084
2021S051235570158,419.0,46.541802,-84.364786
2021S051235570159,376.0,46.542861,-84.358793
2021S051235570160,556.0,46.539513,-84.356416
2021S051235570161,310.0,46.542805,-84.354235
2021S051235570163,277.0,46.546946,-84.335285
2021S051235570164,333.0,46.544302,-84.330862
2021S051235570166,379.0,46.532929,-84.333586
2021S051235570167,441.0,46.536507,-84.339565
2021S051235570168,435.0,46.531477,-84.340291
2021S051235570169,433.0,46.528573,-84.340492
2021S051235570170,366.0,46.529486,-84.34554
2021S051235570171,367.0,46.531576,-84.35117
2021S051235570172,354.0,46.535383,-84.348523
2021S051235570173,520.0,46.535457,-84.354545
2021S051235570174,392.0,46.53196,-84.356241
2021S051235570175,481.0,46.528026,-84.335023
2021S051235570176,545.0,46.527256,-84.33014
2021S051235570177,852.0,46.549569,-84.35998
2021S051235570178,917.0,46.557939,-84.346644
2021S051235570179,713.0,46.587205,-84.389606
2021S051235570180,608.0,46.55912,-84.394899
2021S051235570182,500.0,46.534242,-84.398844
2021S051235570184,355.0,46.526088,-84.380475
2021S051235570185,490.0,46.52858,-84.416498
2021S051235570186,763.0,46.550668,-84.44718
2021S051235570188,1139.0,46.496333,-84.49085
2021S051235570279,1399.0,46.514857,-84.274728
2021S051235570283,471.0,49.217565,-84.766492
2021S051235570284,497.0,49.233601,-84.797473
2021S051235570286,0.0,48.302208,-84.101606
2021S051235570287,291.0,48.350751,-84.552341
2021S051235570288,285.0,48.353962,-84.53526
2021S051235570289,498.0,48.006664,-84.768869
2021S051235570290,420.0,47.998027,-84.775382
2021S051235570291,442.0,47.994126,-84.772143
2021S051235570292,521.0,47.990367,-84.772316
2021S051235570293,462.0,47.992691,-84.780998
2021S051235570294,362.0,47.969421,-84.794179
2021S051235570295,63.0,47.974391,-84.906543
2021S051235570296,209.0,48.561946,-85.290996
2021S051235570297,348.0,48.594596,-85.272888
2021S051235570298,1229.0,46.768924,-84.444265
